date,scored_count,portfolio_return,universe_median_return,ic,top_n_tickers,top_n_scores
2025-09-29,113,0.04086674189065573,0.015250544662309462,0.23074759593761696,"ARQQ,BBAI,NVTS,ACHR,VOR","0.7500,0.7500,0.7500,0.6000,0.6000"
2025-09-30,113,0.07890467130825948,0.015984801336434096,0.12038198174818804,"ICHR,POET,JOBY,ASTS,IMVT","0.7500,0.7500,0.7500,0.7000,0.7000"
2025-10-01,113,0.0009653324364181249,0.007004167036084752,0.180412043844881,"NRIX,RXRX,NVTS,IMVT,POET","0.7500,0.7500,0.7500,0.7000,0.6500"
2025-10-02,113,0.02013516804538319,0.012755102040816313,0.09672542728292703,"AI,INVZ,QRVO,NRIX,ALNY","0.6500,0.6500,0.6000,0.6000,0.6000"
2025-10-03,113,-0.012493287683848565,-0.01664583570048861,0.017610301630732593,"NRIX,CMPX,GERN,IMVT,VOR","0.7500,0.6500,0.6000,0.5500,0.5500"
2025-10-06,113,0.1138398461303134,0.020890099909173676,0.1284594465470411,"POET,RXRX,AEIS,SLAB,ALKS","0.6500,0.5500,0.5500,0.5500,0.5500"
2025-10-07,113,0.027452599590763273,0.000533807829181443,0.1319356403459273,"ALNY,IMVT,IOVA,APLS,PTGX","0.6500,0.5500,0.5000,0.5000,0.5000"
2025-10-08,113,-0.04040988680526013,-0.0584545195323638,0.1913167538180508,"BELFB,IOVA,PLXS,CMPX,GERN","0.7500,0.6500,0.6500,0.6500,0.6000"
2025-10-09,113,0.027882981385900667,0.04306220095693791,0.039121460528148404,"JOBY,ALNY,INVZ,BMEA,NVTS","0.7000,0.6500,0.6500,0.5000,0.5000"
2025-10-10,113,0.060540162397094505,0.007184241019698723,-0.19396324536309306,"INVZ,JOBY,BBAI,KTOS,MARA","0.6500,0.5500,0.5000,0.5000,0.5000"
2025-10-13,113,0.02014292113148717,0.02626960914650356,0.01409808667579661,"ALNY,PLXS,JOBY,BELFB,POWI","0.9000,0.7000,0.7000,0.6500,0.6000"
2025-10-14,113,-0.03605313408123405,-0.024146328825327745,-0.1439688531309157,"ALNY,INVZ,PRME,BELFB,JOBY","0.7500,0.6500,0.5000,0.5000,0.5000"
2025-10-15,113,-0.012059111396805508,-0.017952450266860764,0.2535387365895869,"ALNY,IOVA,SLAB,BELFB,ALGM","0.7500,0.6500,0.5500,0.5500,0.5500"
2025-10-16,113,0.038227266845722634,0.02683037744429284,-0.027872276576782536,"MDGL,COHR,JOBY,INVZ,KTOS","0.5500,0.5500,0.5500,0.5000,0.5000"
2025-10-17,113,-0.02043214526306447,-0.014005602240896309,-0.08689881728163265,"BELFB,MDGL,ASTS,MARA,LSCC","0.6000,0.5000,0.5000,0.5000,0.5000"
2025-10-20,113,-0.017578781572709912,-0.04298540965207631,-0.09918133444541936,"BELFB,MDGL,ASYS,ALGM,COHR","0.7500,0.6500,0.6000,0.6000,0.5500"
2025-10-21,113,0.044914538325350736,0.026071741032370976,0.17761800416312887,"BELFB,QBTS,CMPX,PEGA,IONQ","0.6000,0.5000,0.5000,0.5000,0.4500"
2025-10-22,113,0.02010789454820962,0.01479289940828421,0.05738294435977848,"BELFB,INVZ,ALNY,NRIX,PTGX","0.7500,0.7000,0.6000,0.5500,0.5000"
2025-10-23,113,0.03249719501248595,0.01946607341490525,0.046446701430797495,"INVZ,TEM,ARQQ,KLIC,LITE","0.7000,0.6000,0.6000,0.6000,0.5500"
2025-10-24,113,-0.031233984902694686,-0.014126787921596384,-0.035898566203493444,"JOBY,INVZ,TEM,SLAB,DAWN","0.7000,0.7000,0.6000,0.6000,0.6000"
2025-10-27,113,-0.019489992395908408,-0.005593536357986317,0.04338309393587228,"AUPH,SWKS,ALNY,SLAB,KRYS","0.7500,0.6500,0.6000,0.6000,0.5500"
2025-10-28,113,-0.008106167244725652,-0.018023617153511418,0.026672341241742167,"KN,SLAB,QMCO,ALGM,ALKS","0.7000,0.5500,0.5000,0.5000,0.5000"
2025-10-29,113,0.02908741116886031,0.009097801364670088,0.0340872134052877,"TEM,IONQ,ALNY,KN,BELFB","0.6000,0.6000,0.6000,0.6000,0.5500"
2025-10-30,113,0.005520740970207615,-0.011778563015312105,-0.0016881459267407395,"BELFB,PEGA,KN,SERV,KRYS","0.7000,0.6500,0.6000,0.5500,0.5500"
2025-10-31,113,-0.056442182239659,-0.0484445884640311,-0.16658394513580727,"BELFB,SERV,PLAB,KN,AMBA","0.7000,0.7000,0.6500,0.6000,0.6000"
2025-11-03,113,0.021601334796791848,0.01962158374211631,-0.05524630714268041,"SWKS,KN,POET,COHR,MTSI","0.7500,0.7500,0.6000,0.5500,0.5500"
2025-11-04,113,-0.02257454180874855,-0.027295285359801524,0.07969339734807175,"MDGL,RGTI,QBTS,CMPX,BELFB","0.7500,0.6000,0.6000,0.6000,0.5500"
2025-11-05,113,0.0019135588019166434,-0.0026789131266743427,-0.18885624292379855,"BELFB,PEGA,AMBA,CAMT,ALKS","0.8500,0.7000,0.6000,0.5500,0.5500"
2025-11-06,113,0.1515462727518767,0.012363427257044313,0.10112675938510177,"PEGA,BELFB,ALKS,COGT,CORZ","0.7000,0.6500,0.6500,0.6000,0.5000"
2025-11-07,113,-0.006330914632098099,-0.009425969074348672,-0.23151745371044813,"PEGA,MPWR,VRNT,AMKR,ALKS","0.7000,0.7000,0.6500,0.6500,0.6500"
2025-11-10,113,-0.002515833404258006,-0.004712812960235735,0.040059557941412846,"PEGA,AMKR,MPWR,SITM,BELFB","0.7000,0.6500,0.6000,0.5500,0.5000"
2025-11-11,113,-0.052154967446404764,-0.04721951219512188,0.05191104108712754,"BELFB,IONS,APPS,PEGA,TSHA","0.7000,0.6000,0.6000,0.5500,0.5000"
2025-11-12,113,-0.01530782819510946,-0.004258339247693477,0.0004614305945516807,"BELFB,LAES,RMBS,SITM,PEGA","0.8500,0.6000,0.6000,0.5500,0.5500"
2025-11-13,113,-0.004674610328162579,-0.01887867778015251,0.29713885889885683,"VRNT,ALKS,AMKR,COHR,AMBA","0.6500,0.6500,0.5500,0.5000,0.4500"
