trial,alpha_ann,alpha_t,r_squared,sharpe
369,0.4488526878989106,1.7848290100383122,0.048075458483880174,0.7193385102711396
370,0.45875095948087063,1.767654551952781,0.03653724133256564,0.7539062918523174
371,0.4079126548090067,1.4458792816263673,0.05783299385645402,0.6698087883861091
372,0.3658596097281258,1.4948066145087142,0.03719806981060381,0.5947761703013886
373,0.5192947530413965,1.9300766532616314,0.05502000340220059,0.8154272786191336
374,0.4489230893032547,1.6755397958217182,0.04204447612443052,0.723493691359433
375,0.33690560546957266,1.351093550686115,0.03716927566222905,0.5765061044291891
376,0.3134774917948696,1.244547181955734,0.05195586494403537,0.5296951596477205
377,0.3892976755487674,1.5524774298963624,0.03771995481978818,0.633998313182494
378,0.3930054274627548,1.3858362384958796,0.04546667156053308,0.6456307551503784
379,0.4184118368809116,1.6110715928865058,0.03425561111887754,0.6665377586710994
380,0.27215686990505844,1.0715714549012019,0.044345173365952784,0.4689866184069041
381,0.3354927907550857,1.3246929598622348,0.04339877726974206,0.5341238539719194
382,0.3807952143628584,1.4018535006518107,0.024385866696769787,0.6078650094109893
383,0.4405701091671261,1.7403537692882896,0.026395021554059372,0.7240332564457613
384,0.3451601377005952,1.358918625160029,0.02657231447675268,0.5601583989632836
385,0.40342685356083635,1.4993181817389154,0.020853635825953787,0.6496464461823963
386,0.3412737230144392,1.4002575871741658,0.0324057612845009,0.5592000813995796
387,0.4072838849615993,1.6331292274458868,0.03131902799002473,0.6585831724085794
388,0.4969051662220282,1.919532102359459,0.039314852553226975,0.7929955392281769
389,0.4127608900944004,1.6425571550205238,0.03466744754565032,0.6983841800318932
390,0.5099240123997398,2.014155335182087,0.04139640576871262,0.8338423633016206
391,0.4761502236230042,1.8631007686213075,0.02984182428306048,0.7420942506412794
392,0.3980822621923783,1.5435821855909884,0.03100705302176654,0.6412416866835114
393,0.318860061496752,1.231971022197511,0.03017781465622027,0.49481474229861405
394,0.45915540574165514,1.8107435842116906,0.04683552501631205,0.7442567762518385
395,0.44722903583755147,1.6971993042493227,0.0190351014656035,0.7233806893653421
396,0.33294333627567624,1.3015395058119892,0.04600083313075043,0.5667095497449808
397,0.3278231139986999,1.3348999574683251,0.03050567180982966,0.538087598167058
398,0.39028019611391085,1.5630932295354318,0.042961011826022855,0.6303870001748342
399,0.39641512486809544,1.4625446234416444,0.027195990506108325,0.6233801674439016
400,0.3718711431866386,1.3894092947914047,0.03264791497928343,0.6243351595972608
401,0.37531844364348654,1.5260447604420047,0.039032894059080614,0.5948036727160974
402,0.2777650732820177,1.1289072782684333,0.03113861930325057,0.46101400801656345
403,0.4772189842011604,1.757915190957664,0.05264937838514949,0.7625939305261192
404,0.409409900661245,1.5436032573606542,0.03757123140616836,0.6630133859421844
405,0.40765798183933794,1.637467127523198,0.04029476338767113,0.660497661505686
406,0.39865402914734605,1.4369914001509543,0.047011412688822585,0.6323438156967758
407,0.3978508499196815,1.486357251232838,0.056607623994251455,0.690471376859731
408,0.4526226232435273,1.8084992056947304,0.033265946518645784,0.7300294556186202
409,0.48483009464426724,1.635735691937227,0.04762716474614603,0.7374806341248077
410,0.2729995968443321,1.131043151994159,0.042815855753945975,0.4580657325160304
411,0.37200718075603345,1.4465555305590654,0.03573733186986483,0.6129066234958876
412,0.2793915247001763,1.0694708551600312,0.02845639530404931,0.48952405238464
413,0.4342851054786899,1.6347076785904928,0.04258499319284936,0.653643485032784
414,0.37995953407047084,1.547036688327161,0.033375802964914825,0.6051974291546115
415,0.4315693219875799,1.6565449401330248,0.03761989953362288,0.7140435024343127
416,0.40814744193961494,1.507369950516889,0.04286207719989643,0.6540560971478382
417,0.33222540330954925,1.3375133326339577,0.025896085885491194,0.5403026947155012
418,0.3948206673327137,1.4228595557778683,0.04918895198517004,0.6446492594734118
419,0.3569087638419458,1.4161605110031827,0.054064216541038546,0.6253237477747142
420,0.4167017243123832,1.708846597089641,0.04348217858410375,0.7055208359059062
421,0.4436684546173667,1.6899875807116296,0.049514199622411326,0.696537358842367
422,0.33547249046700683,1.2408637980458548,0.04233667387863793,0.5566750617171882
423,0.3149093239908191,1.1877988566477968,0.067475465692727,0.5280154656689817
424,0.43826456217510057,1.7070554445984025,0.030462737293762032,0.693554447365881
425,0.39624093899790364,1.6096932571802827,0.038822278650927244,0.7099484708013075
426,0.6024949436749466,2.2014731722595737,0.03703850562304534,0.930983159960396
427,0.4446698987460391,1.6923747079974485,0.04046142523340013,0.7041339574131223
428,0.41464186007660014,1.5507729651005926,0.03415695798165164,0.6747262267604831
429,0.38312742787749166,1.5933456868598614,0.04141117759879176,0.5771936702812543
430,0.31700774236775114,1.283285677538339,0.053775737136543045,0.5349271806387145
431,0.40259771594084254,1.6744628928858662,0.035847114333598884,0.652640116697593
432,0.3986684038860484,1.5759153654325624,0.036296770189548355,0.6642434668231829
433,0.4444799599470494,1.6637953302177138,0.04566761546123099,0.6885370321077795
434,0.38656253503895543,1.5450044451519171,0.0580777194236457,0.6573771345933218
435,0.2751840421758437,1.081835783794942,0.033274369671273174,0.4602178044274617
436,0.38466989877695795,1.4846604575335507,0.03744676425667315,0.6382910402799942
437,0.3675473698091443,1.588992139270213,0.049839645457484205,0.6501191618483062
438,0.4169532632773885,1.5015249902434658,0.0412569437423167,0.6723111102522296
439,0.33810305960302794,1.3010396602537744,0.051706243983256295,0.582630723522982
440,0.405457440036356,1.4004957464786172,0.07688624855642678,0.6433541006995439
441,0.33054352570181794,1.3250763163208497,0.02566967041221535,0.5686240370632214
442,0.30354126178071494,1.3456475194643827,0.04262940412250815,0.5519787393893186
443,0.34247182025270534,1.2604066250271961,0.03373150176595818,0.55298014075437
444,0.4559938805692619,1.7278582061495524,0.05221626972969884,0.7113097834197524
445,0.3092741709766798,1.1901988671556378,0.037489075651358506,0.5028697938329022
446,0.46460480705706586,1.735919484652687,0.046480155777565924,0.7246467163576348
447,0.4112030350458981,1.5809231274871052,0.05078862417837027,0.6556750501316051
448,0.40949697582159983,1.457529378349329,0.03876748174507827,0.6626174385182204
449,0.3737787077757893,1.4110841317352831,0.02458655380310515,0.5947490065133334
450,0.3805757003701302,1.441579480501396,0.044350204238280955,0.6030456055624519
451,0.40358772522208086,1.5912151568271682,0.03581492488832849,0.6839665639246068
452,0.359014488867251,1.473836331618534,0.022078824188373924,0.5981043831556027
453,0.3783439576076575,1.440996286029821,0.04377750534942759,0.6060394171381582
454,0.3777331554798388,1.4547088593067077,0.03980157499986137,0.6244833133375206
455,0.47851319993408203,1.732153045557885,0.04031901008270322,0.759608052484195
456,0.3781059554871096,1.4253275774085061,0.04656450412155033,0.600513557451675
457,0.4927989557680218,1.9546814420654273,0.07105185005644366,0.8354779457126441
458,0.4104441361736651,1.4757288097236883,0.07160208899452825,0.6711896776557658
459,0.39608045460527763,1.411402782172043,0.04751409126255779,0.6053558889392222
460,0.34462587120950194,1.3165354320452771,0.030036614235827375,0.5547973704366937
461,0.4106099031704198,1.4794481884547086,0.05472796694491677,0.6801019774763115
462,0.43094196288110814,1.5417057908026488,0.040848851912177686,0.6664582579413496
463,0.34389520042965865,1.3060466569432603,0.024681945054393695,0.5630626508382023
464,0.4091847986426873,1.7034598660887534,0.031070590183208457,0.7157152637464133
465,0.3948379499005936,1.5763235550050023,0.047466198864848486,0.6457934501359065
466,0.33641378014358936,1.256065783269252,0.05192643127878882,0.5264012052313319
467,0.448398112604889,1.7404300723101689,0.0529507431841697,0.7288338699447777
468,0.3876580643982931,1.4199431116745123,0.03540025744778619,0.6336648495237923
469,0.358025625624834,1.3919873004469316,0.035116702615516804,0.5942489768695017
470,0.4353096711610864,1.755954547069191,0.034677115657045565,0.7547934775921507
471,0.3066847032945894,1.2609580285624362,0.028273097155228855,0.5097659442788183
472,0.39855374347707184,1.4682939899237433,0.07076168727697651,0.6404300892384112
473,0.4483680750251705,1.7046129202283888,0.034063127025284246,0.7427006577884029
474,0.4240967280552759,1.6775612807031444,0.027849699537338735,0.6651902645064359
475,0.3638719665551576,1.392129042112179,0.03435517780696251,0.6039303255237336
476,0.28596455346692357,1.1682136725768497,0.05350893101924192,0.5161531710787405
477,0.3834109676034743,1.4295335763510144,0.04562941163960288,0.6272862657034091
478,0.3864886962429836,1.465339302296944,0.03689354273438028,0.642857338006524
479,0.5536786895752117,2.0972090167970863,0.04664566526140568,0.8665681078302354
480,0.4199650725429559,1.6891432951366623,0.026897855574209095,0.7038453196360529
481,0.39297439277954566,1.6082704512572004,0.04519759642553156,0.6245290182520904
482,0.2928535279946781,1.1766708843336655,0.022959973744161366,0.5134652053715366
483,0.4079960579292947,1.6749724672297088,0.04943616636700132,0.6814105151919864
484,0.38619694499412943,1.5373493893300674,0.041425603872265016,0.6178349987892958
485,0.38108716732626124,1.4680231143936289,0.05057915996803719,0.6314498167176338
486,0.38190136214082004,1.5378244161339634,0.04171481708001168,0.6450388245642855
487,0.4893361166782177,1.7389703290539946,0.046084663961102,0.7595543529701443
488,0.3699938065731244,1.307250194752161,0.06301932649145092,0.5898242005913154
489,0.30386554910812397,1.1954892750366204,0.034644002454591205,0.509670830218567
490,0.2679130217660555,1.212118928421533,0.031431757056912146,0.4997101761466344
491,0.258395511959737,1.0385280855793342,0.0393328132841706,0.442030991983584
492,0.28294170012693065,1.1625528346652445,0.03272998130001248,0.46297389416241747
493,0.37695615178511105,1.3995502484718345,0.06427694465389966,0.6366922379737949
494,0.3539859199536188,1.360263979267984,0.03909514433056116,0.5743342884604759
495,0.3089502348998521,1.2188038979084448,0.04732905420709921,0.4959429638173574
496,0.47181019624696957,1.8256682884936235,0.024439652370871978,0.7371148394425995
497,0.32972908493071856,1.3247024687682942,0.03425291682832077,0.5762936477704982
498,0.36354344805856514,1.408203295523558,0.054937004416705904,0.5888664585993563
499,0.44332970892172985,1.710012125804975,0.03268357443451231,0.6843343033380338
